model_performance_random,model_performance_compressed,wd_random,wd_compressed,wd_diff,mmd_linear_random,mmd_linear_compressed,mmd_linear_diff,mmd_gaussian_random,mmd_gaussian_compressed,mmd_gaussian_diff,svi_random,svi_compressed,svi_diff,sv_wd_random,sv_wd_compressed,sv_wd_diff,pvi_random,pvi_compressed,pvi_diff,pdp_random,pdp_compressed,pdp_diff,ale_random,ale_compressed,ale_diff,time_kt,time_sv_diff,time_pvi_diff,time_pdp_diff,time_ale_diff
0.8621444201312911,0.910965550703542,0.48935003677414485,0.24006766598973397,0.24928237078441087,0.0155342834133005,0.003992995152650554,0.011541288260649946,0.001749925755881676,0.0004990038516577422,0.001250921904223934,0.11419851125395189,0.17855902635601245,-0.06436051510206056,0.04135946599924128,0.041540899028842414,-0.00018143302960113572,0.24370708520005957,0.5880550402732461,-0.3443479550731865,0.56900746,0.562455,0.006552458,0.6323473288019802,0.5222752973300018,0.11007203147197842,3.83424711227417,286.4734926223755,15.448609113693237,2.9328722953796387,6.87318754196167
0.893185618729097,0.8908208020050125,0.5254204720492531,0.2096678896142913,0.31575258243496185,0.02090716778874342,0.0033431005235183857,0.017564067265225032,0.0021570103604470203,0.0005048824152712184,0.001652127945175802,0.17243031802632494,0.23589125968145025,-0.06346094165512531,0.05295749089406791,0.07752086414989853,-0.02456337325583062,0.4300963014643766,0.4285067586967697,0.0015895427676069218,0.2365438,1.3220594,-1.0855156,0.339028937923295,1.155814071349432,-0.816785133426137,3.8014743328094482,286.45591974258423,15.424555778503418,2.9158575534820557,6.8671252727508545
0.8648028673835126,0.8536685748494032,0.4434040123616862,0.2784027339299313,0.16500127843175488,0.019233731696721382,0.00493280932169926,0.014300922375022122,0.001672139430832456,0.00047679361312132074,0.0011953458177111353,0.19393388735217404,0.31400488744878174,-0.1200710000966077,0.06204366872993408,0.05633033418326532,0.005713334546668759,0.32504322285012355,0.14015788920593186,0.18488533364419169,0.85938966,0.37592643,0.48346323,0.7230871145287412,0.324679640106755,0.3984074744219862,3.7265806198120117,286.5305187702179,15.469754219055176,2.9305524826049805,6.877502918243408
0.8565800865800866,0.9218996415770608,0.6389842276054447,0.22000595904628112,0.4189782685591636,0.04358463087515662,0.0030873171193428815,0.04049731375581374,0.0016122266184350892,0.0005010646849529649,0.0011111619334821243,0.09174822178437542,0.14804249245022955,-0.05629427066585413,0.03587498983485009,0.041375107891954206,-0.005500118057104118,0.4525664320841536,0.8653031080515321,-0.4127366759673785,0.63250935,0.6789211,-0.046411753,0.6029893721846077,0.6661590332105982,-0.06316966102599053,3.8833353519439697,286.4847044944763,15.431720495223999,2.915323257446289,6.758499383926392
0.8816002949852506,0.8726007408238861,0.517097149406134,0.23887026511231965,0.27822688429381437,0.03850901430164362,0.0036076310695092578,0.03490138323213436,0.0019465589940471095,0.0004907295445488596,0.0014558294494982499,0.22467583362040336,0.08739253935589966,0.1372832942645037,0.04132620208577597,0.0649544659868112,-0.023628263901035236,0.40528814662378787,0.3782386073884829,0.027049539235304954,0.96463025,0.200692,0.76393825,0.9973308969050695,0.10255241653125644,0.894778480373813,3.8267176151275635,286.506685256958,15.386681318283081,2.928025484085083,6.8727710247039795
0.8803896103896103,0.8372043694983562,0.4146205853588916,0.2182741672550577,0.19634641810383394,0.015661264176672886,0.0028762422260839495,0.012785021950588936,0.0020570922294210064,0.0005101095670791145,0.001546982662341892,0.13334856051438934,0.39250198601183905,-0.2591534254974497,0.04730004538645563,0.04737367953821944,-7.363415176381283e-05,0.2795543854181679,0.20806989706601353,0.07148448835215437,0.49815154,0.13503096,0.3631206,0.5446277363277992,0.15752721225893712,0.38710052406886203,3.7307932376861572,286.5014474391937,15.354818105697632,2.929806709289551,6.879208326339722
0.9088449337562978,0.8913069425104436,0.35704623476853997,0.27943873527570195,0.07760749949283802,0.009884999169484564,0.005229907277657831,0.004655091891826732,0.001418305728653535,0.0004883299935435903,0.0009299757351099447,0.17002696494644132,0.10297079928433164,0.06705616566210967,0.04602952087448218,0.03481466081431889,0.011214860060163291,0.5428657124805494,0.33037535969593734,0.21249035278461204,0.15689635,0.37257773,-0.21568137,0.2915387977725853,0.5704767548482716,-0.27893795707568636,3.794588088989258,286.5866198539734,15.465835571289062,2.923252582550049,6.874141693115234
0.8465372786085481,0.8674616436275254,0.57042132847411,0.24744791483967138,0.3229734136344386,0.035687130304550556,0.005746610956426765,0.029940519348123792,0.0023198921273982764,0.0004776867131434659,0.0018422054142548105,0.2080583467816105,0.1791870736631109,0.028871273118499602,0.0426882960184495,0.03781442836732763,0.004873867651121869,0.24444507965935403,0.29630582001218686,-0.051860740352832835,0.5665579,0.6162918,-0.049733937,0.5766987159618108,0.7021326363877576,-0.1254339204259468,3.749302625656128,286.61817026138306,15.379136085510254,2.9391467571258545,6.866032123565674
0.858887271551027,0.8578386827087348,0.5171001887341885,0.2635752669877524,0.2535249217464361,0.025528956858157613,0.004707365392705861,0.020821591465451754,0.0016062602567690348,0.0005159575558752183,0.0010903027008938165,0.1232914847070842,0.09545037494268435,0.027841109764399852,0.04180613281460353,0.04904930543892802,-0.007243172624324487,0.24636885726147373,0.4457433044230672,-0.19937444716159347,0.20994765,0.11087887,0.099068776,0.1776673049982323,0.12346780797362747,0.05419949702460483,3.702120542526245,286.57636427879333,15.475939273834229,2.936469078063965,6.766115188598633
0.8533412388392858,0.8445222186870294,0.40150340644646093,0.2479888481409225,0.15351455830553842,0.019534994139208974,0.004438387242336732,0.015096606896872242,0.0017935507831523673,0.0005206111261129021,0.0012729396570394652,0.11231165243962746,0.12357715040070802,-0.011265497961080562,0.08037418632580128,0.03549768383332275,0.04487650249247852,0.08593950553861673,0.2681527727901589,-0.1822132672515422,0.35422063,0.8079754,-0.45375478,0.41462323212131247,0.8841559631606342,-0.4695327310393217,3.722996234893799,286.55990719795227,15.41780161857605,2.927161931991577,6.8708624839782715
