model_performance_random,model_performance_compressed,wd_random,wd_compressed,wd_diff,mmd_linear_random,mmd_linear_compressed,mmd_linear_diff,mmd_gaussian_random,mmd_gaussian_compressed,mmd_gaussian_diff,svi_random,svi_compressed,svi_diff,sv_wd_random,sv_wd_compressed,sv_wd_diff,pvi_random,pvi_compressed,pvi_diff,pdp_random,pdp_compressed,pdp_diff,ale_random,ale_compressed,ale_diff,time_kt,time_sv_diff,time_pvi_diff,time_pdp_diff,time_ale_diff
0.8621444201312911,0.8603164808039846,0.48935003677414485,0.2723402104596145,0.21700982631453036,0.0155342834133005,0.006886925452898181,0.008647357960402318,0.0017712078856337993,0.0005616664465991766,0.0012095414390346226,0.11419851125395189,0.08288497277181618,0.03131353848213571,0.04135946599924128,0.07747199414445477,-0.03611252814521349,0.24370708520005957,0.25742246981840244,-0.013715384618342874,0.56900746,0.18141328,0.38759416,0.6323473288019802,0.27485779443744085,0.35748953436453934,3.88843035697937,286.5801959037781,15.421992540359497,2.9145283699035645,6.772072076797485
0.893185618729097,0.879570320270539,0.5254204720492531,0.24549659010720745,0.27992388194204565,0.02090716778874342,0.00301445636072321,0.017892711428020208,0.002056242291427937,0.0005967013363632062,0.001459540955064731,0.17243031802632494,0.08116713548227755,0.09126318254404739,0.05295749089406791,0.04830983550874009,0.004647655385327826,0.4300963014643766,0.22990714253001565,0.20018915893436096,0.2365438,0.17319801,0.06334579,0.339028937923295,0.21449343510584667,0.12453550281744835,3.7549610137939453,286.4657564163208,15.412452220916748,2.9283368587493896,6.87043833732605
0.8648028673835126,0.8498787087143125,0.4434040123616862,0.3381035026589926,0.10530050970269361,0.019233731696721382,0.011803610901011832,0.0074301207957095505,0.001703652760935051,0.000574900761414851,0.0011287519995202,0.19393388735217404,0.23971400513379595,-0.045780117781621915,0.06204366872993408,0.048272003364719665,0.013771665365214417,0.32504322285012355,0.18033254598426662,0.14471067686585692,0.85938966,0.15481445,0.7045752,0.7230871145287412,0.15435168877921338,0.5687354257495278,3.8016488552093506,286.4537034034729,15.391920804977417,2.9210755825042725,6.87696385383606
0.8565800865800866,0.8414718614718615,0.6389842276054447,0.2556148969637538,0.38336933064169093,0.04358463087515662,0.008211579922013656,0.035373050953142963,0.0016064355725790291,0.0005628909019254336,0.0010435446706535956,0.09174822178437542,0.16081794877797648,-0.06906972699360106,0.03587498983485009,0.06579769751665489,-0.0299227076818048,0.4525664320841536,0.21021714371486921,0.24234928836928438,0.63250935,0.7876773,-0.15516794,0.6029893721846077,0.9177770867632701,-0.3147877145786624,3.8114898204803467,286.4761874675751,15.441855430603027,2.9255824089050293,6.867455720901489
0.8816002949852506,0.8765675500969619,0.517097149406134,0.25899427913961515,0.2581028702665189,0.03850901430164362,0.006317324932022569,0.03219168936962105,0.001972337968560528,0.0005840257547645306,0.0013883122137959975,0.22467583362040336,0.1656992598396478,0.05897657378075555,0.04132620208577597,0.03306491018339424,0.008261291902381729,0.40528814662378787,0.1677548610908295,0.23753328553295838,0.96463025,0.24846184,0.7161684,0.9973308969050695,0.33009374037648237,0.6672371565285871,3.781360626220703,286.5618977546692,15.375674962997437,2.929272413253784,6.883864641189575
0.8803896103896103,0.8398458798298862,0.4146205853588916,0.24356142724400953,0.1710591581148821,0.015661264176672886,0.00560970497445234,0.010051559202220546,0.002122979358914548,0.0005847506871987929,0.001538228671715755,0.13334856051438934,0.3206015762719785,-0.18725301575758915,0.04730004538645563,0.06876154376881322,-0.021461498382357586,0.2795543854181679,0.16086962567229346,0.11868475974587445,0.49815154,0.82480145,-0.3266499,0.5446277363277992,0.8413783841433843,-0.29675064781558513,3.8076226711273193,286.43982911109924,15.39552903175354,2.941276788711548,6.87276029586792
0.9088449337562978,0.87372634643377,0.35704623476853997,0.2733665112917827,0.08367972347675728,0.009884999169484564,0.0059978549971782475,0.0038871441723063163,0.0014259832068089368,0.0005997789481122923,0.0008262042586966445,0.17002696494644132,0.10480158144025117,0.06522538350619014,0.04602952087448218,0.041530670315834045,0.004498850558648133,0.5428657124805494,0.3602124428145008,0.18265326966604856,0.15689635,0.3656834,-0.20878705,0.2915387977725853,0.25440917329442436,0.03712962447816093,3.8080508708953857,286.5324182510376,15.423001050949097,2.9216365814208984,6.881535291671753
0.8465372786085481,0.8529599195036056,0.57042132847411,0.26938998829956545,0.3010313401745445,0.035687130304550556,0.008331974428327067,0.02735515587622349,0.002347058728665266,0.0005823759123539246,0.0017646828163113415,0.2080583467816105,0.15885155965346623,0.049206787128144275,0.0426882960184495,0.03754057370520589,0.005147722313243612,0.24444507965935403,0.3561800280455347,-0.1117349483861807,0.5665579,0.24845722,0.31810066,0.5766987159618108,0.41794608779030573,0.15875262817150504,3.731157064437866,286.5395243167877,15.44355320930481,2.923865795135498,6.876973390579224
0.858887271551027,0.8704839020628494,0.5171001887341885,0.259858940979195,0.2572412477549935,0.025528956858157613,0.006180324278724614,0.019348632579433,0.001623132051946391,0.000571137629773219,0.001051994422173172,0.1232914847070842,0.19199902890785964,-0.06870754420077543,0.04180613281460353,0.043176140536819306,-0.0013700077222157728,0.24636885726147373,0.2194729022614994,0.026895954999974325,0.20994765,0.119291365,0.09065628,0.1776673049982323,0.06652446591200098,0.11114283908623132,3.8155250549316406,286.54941964149475,15.39517879486084,2.916569709777832,6.8716230392456055
0.8533412388392858,0.8535189134583006,0.40150340644646093,0.23753556649216775,0.16396783995429318,0.019534994139208974,0.006390641010942541,0.013144353128266433,0.0017558972719865923,0.0005823977785342493,0.001173499493452343,0.11231165243962746,0.15899621341648787,-0.04668456097686041,0.08037418632580128,0.0586187445871824,0.021755441738618875,0.08593950553861673,0.2782349790060985,-0.19229547346748177,0.35422063,0.22303998,0.13118064,0.41462323212131247,0.1823380366179993,0.23228519550331317,3.813617467880249,286.5006284713745,15.34762716293335,2.915815830230713,6.775960206985474
0.8816754993885039,0.8132639290534027,0.43222370361022533,0.24119315802053326,0.19103054558969207,0.014853276023276381,0.005041224116599782,0.009812051906676599,0.0015733699067535384,0.0005584469392724001,0.0010149229674811383,0.13059010035057783,0.27231470146379055,-0.14172460111321272,0.051201029792479744,0.041419864105826834,0.00978116568665291,0.2839370313269569,0.5142527147888358,-0.23031568346187892,0.182732,0.9283357,-0.74560374,0.1261121973561811,0.9632418320210446,-0.8371296346648636,3.834709405899048,286.5514931678772,15.432780027389526,2.928480386734009,6.86794638633728
0.8328774062816615,0.8188172043010753,0.7880850063009995,0.2885112916964098,0.4995737146045897,0.07368952971245775,0.010314271813442927,0.06337525789901483,0.002905699777559209,0.0005841308007407398,0.0023215689768184694,0.611116038979938,0.11622297947497742,0.49489305950496065,0.06644652604618917,0.029702897873599088,0.03674362817259008,0.1497089131353484,0.6490027518067886,-0.49929383867144017,0.40064222,0.4903605,-0.08971828,0.4689184757455656,0.26190777416601874,0.20701070157954687,3.8095223903656006,286.45937848091125,15.4110746383667,2.911411762237549,6.8759753704071045
0.8391589897298011,0.9011827956989248,0.4752792647755574,0.2865748973597122,0.18870436741584518,0.026986466446479274,0.008188804163405077,0.018797662283074196,0.0017199909127050134,0.0006142934599424194,0.001105697452762594,0.3207121381375242,0.07256181449853795,0.24815032363898626,0.06271234110946519,0.05385652581632825,0.008855815293136941,0.4288555835922023,0.34305013326913647,0.08580545032306586,0.38574368,0.21876976,0.16697392,0.48250433582440083,0.07107586792858128,0.41142846789581955,3.8367919921875,286.47060680389404,15.41228437423706,2.9338088035583496,6.878995656967163
0.8634408602150537,0.8275320870535714,0.4004467175704103,0.2883802705092543,0.11206644706115598,0.014265263428720313,0.005949985182356429,0.008315278246363883,0.0015251483564343998,0.000587079987548228,0.0009380683688861718,0.23446886322916563,0.4787675262843726,-0.24429866305520695,0.03885911956248705,0.0537854574855747,-0.014926337923087653,0.22236829589434004,0.2775876505795478,-0.05521935468520778,0.25548702,0.5534184,-0.29793137,0.17228711469797145,0.48661608010947544,-0.314328965411504,3.772101640701294,286.46274518966675,15.41549301147461,2.9202921390533447,6.870132684707642
