model_performance_random,model_performance_compressed,wd_random,wd_compressed,wd_diff,svi_random,svi_compressed,svi_diff,sv_wd_random,sv_wd_compressed,sv_wd_diff,pvi_random,pvi_compressed,pvi_diff,pdp_random,pdp_compressed,pdp_diff,ale_random,ale_compressed,ale_diff,time_kt,time_sv_diff,time_pvi_diff,time_pdp_diff,time_ale_diff
0.8590013924806047,0.8614372432845044,0.48935003677414485,0.31427037668653474,0.1750796600876101,0.018378786942498854,0.015246696780462907,0.0031320901620359477,0.042636480962073335,0.042983169801339136,-0.00034668883926580046,0.419231436701865,0.5367788465323897,-0.1175474098305247,0.7828067,0.6673037,0.11550301,0.8296461537721963,0.9010787833943875,-0.07143262962219121,5.266195058822632,300.83882546424866,23.237831115722656,3.255706787109375,5.650938987731934
0.8819816053511705,0.8471906565656566,0.5254204720492531,0.35808983944551614,0.16733063260373698,0.032865028174284175,0.05243283576700571,-0.019567807592721538,0.05629329053955264,0.07518770097931222,-0.018894410439759583,0.4127308470200648,0.08918825149241072,0.3235425955276541,0.16876501,0.41459665,-0.24583164,0.1761621009476617,0.4190174365589925,-0.2428553356113308,5.525037527084351,300.40971159935,23.14141869544983,3.2231593132019043,5.5733489990234375
0.8486738351254481,0.8206585081585083,0.4434040123616862,0.33572305832008614,0.10768095404160005,0.05275689093804811,0.048002563318280525,0.004754327619767587,0.061884869746133865,0.059808740671735874,0.0020761290743979907,0.2649245315679747,0.40032745273678405,-0.13540292116880936,0.39749336,1.6179049,-1.2204115,0.3070767815862007,1.8927282098961697,-1.585651428309969,7.348031997680664,297.4906237125397,23.237485885620117,3.2488787174224854,5.620605230331421
0.8466233766233766,0.8329849498327759,0.6389842276054447,0.39123301598763005,0.24775121161781466,0.017285482799460357,0.034979487543073964,-0.017694004743613607,0.05079265796017793,0.06373704344462122,-0.012944385484443294,0.26330735919379133,0.299612273628862,-0.03630491443507067,0.902693,0.37340605,0.5292869,1.0865239831049496,0.721126485541361,0.3653974975635885,6.59057092666626,297.7665660381317,23.227254152297974,3.257885694503784,5.6137754917144775
0.8686209439528023,0.8351932718744945,0.517097149406134,0.3383615396621329,0.17873560974400116,0.021925344610748406,0.016517204490954132,0.005408140119794274,0.043080549185500173,0.0412829005988618,0.0017976485866383757,0.45003960856611336,0.3659759798794826,0.08406362868663075,0.47974223,0.5410455,-0.061303258,0.44628925264831,0.3197968469621957,0.1264924056861143,6.889366626739502,297.77436113357544,23.238397359848022,3.2546489238739014,5.613271713256836
0.8716017316017315,0.8689699687457534,0.4146205853588916,0.2873985881420755,0.12722199721681615,0.0330055477848459,0.06023576364583927,-0.02723021586099337,0.05764598339025016,0.07393286250650745,-0.016286879116257286,0.20101523656599052,0.1393282193824943,0.06168701718349623,0.34193376,1.157789,-0.81585526,0.3421678255798974,1.0979462944694935,-0.7557784688895961,6.779922008514404,297.3786590099335,23.197977542877197,3.2500853538513184,5.612492799758911
0.8871058033215153,0.8744517543859649,0.35704623476853997,0.3528923843698905,0.004153850398649461,0.04248062059066944,0.011644460305490916,0.030836160285178525,0.060279978057918834,0.03994436553871204,0.02033561251920679,0.2296247675948806,0.4816089689615388,-0.2519842013666582,0.2601071,0.22810511,0.032001987,0.33459922644308804,0.24315502624431679,0.09144420019877125,7.14477014541626,297.76689743995667,23.22031283378601,3.25720477104187,5.6202497482299805
0.8463605189663097,0.8375418060200668,0.57042132847411,0.30641868510397074,0.26400264337013923,0.01755449684919083,0.028098411083875507,-0.010543914234684676,0.041259110378877965,0.03683315474235892,0.004425955636519048,0.18303625542683344,0.250989266616344,-0.06795301118951058,0.45503753,0.83001065,-0.37497312,0.48351534531886575,1.0087094231772298,-0.525194077858364,6.941339492797852,298.1311705112457,23.231438159942627,3.253786325454712,5.647770643234253
0.8620006469351447,0.8384633458646615,0.5171001887341885,0.3714780600643679,0.1456221286698206,0.02901086509821992,0.028694460253171496,0.0003164048450484229,0.040436946099259116,0.055222207848854094,-0.014785261749594977,0.15752289820095333,0.11983526349680051,0.03768763470415282,0.47562918,0.2349124,0.24071679,0.3919335026890076,0.22016958450734386,0.17176391818166376,7.023305654525757,297.78730726242065,23.268394470214844,3.2462449073791504,5.6516759395599365
0.8331124441964286,0.8823008849557522,0.40150340644646093,0.27252512358032077,0.12897828286614016,0.07270988324084582,0.026203852146732355,0.04650603109411346,0.08667344719906629,0.04629481197464114,0.040378635224425155,0.23522439193019595,0.2930037590110499,-0.05777936708085396,0.3940844,1.0025331,-0.6084487,0.5376880164976766,1.004320646741446,-0.46663263024376944,5.441545009613037,300.73778653144836,23.108355045318604,3.2560338973999023,5.619621753692627
0.8782443266748199,0.8589046822742474,0.43222370361022533,0.378032249770698,0.05419145383952734,0.0640847698474788,0.0518978210298436,0.012186948817635199,0.0713946158395633,0.07125689266220989,0.000137723177353416,0.2300067662326668,0.10160945672660704,0.12839730950605976,0.5512654,0.26894432,0.2823211,0.5766230003096591,0.3220717450900871,0.25455125521957195,5.472480297088623,300.4067714214325,23.41192317008972,3.2522714138031006,5.650291204452515
