wd_random,wd_compressed,wd_diff,svi_random,svi_compressed,svi_diff,sv_wd_random,sv_wd_compressed,sv_wd_diff,pvi_random,pvi_compressed,pvi_diff,pdp_random,pdp_compressed,pdp_diff,ale_random,ale_compressed,ale_diff,time_kt,time_sv_diff,time_pvi_diff,time_pdp_diff,time_ale_diff
0.3470177316999542,0.18271740310448537,0.16430032859546884,0.8295652960910366,0.4168218677563334,0.4127434283347032,2.1280625058327494,1.7036348813050959,0.4244276245276535,1.9296365845399315,0.900280576796751,1.0293560077431805,19.107826,13.541042,5.566784,2.1384189790520516,1.1795601430920255,0.9588588359600261,9.102676630020142,186.9676868915558,6.5285420417785645,3.028259754180908,6.097449064254761
0.21285591901234416,0.16768115798307623,0.04517476102926793,0.42949926036746555,0.4164478738708089,0.013051386496656658,1.7076953009235698,1.7028990974725162,0.004796203451053582,1.9197687994680037,0.8577099537799201,1.0620588456880835,20.068758,7.8064585,12.2623,5.537670953775355,2.291377633540719,3.246293320234636,7.900859832763672,186.9010648727417,6.250279426574707,3.0382330417633057,6.115407705307007
0.29056321960104725,0.19287469868066523,0.09768852092038202,0.5909542252577785,0.3884519736719457,0.2025022515858328,1.3595538991781053,1.2831738889303477,0.07638001024775765,3.159516945118489,1.905169955905221,1.2543469892132677,20.204504,1.0200377,19.184467,1.8396044873730308,1.3017021339249315,0.5379023534480993,8.803019046783447,187.20022559165955,6.547482490539551,3.0472097396850586,6.132362127304077
0.36856654035537456,0.18912151754044995,0.1794450228149246,0.31178124341602853,0.36161301565462317,-0.04983177223859464,1.7362103064201901,1.2041950863633657,0.5320152200568244,1.999826636533792,0.9000704743468898,1.0997561621869023,50.291912,6.4833603,43.80855,1.6666085056267108,1.2166943517244124,0.4499141539022984,6.525537967681885,187.2770655155182,6.5434911251068115,3.0372345447540283,6.072522878646851
0.2898485162335158,0.19339416317856095,0.09645435305495487,0.6267944086376842,0.5388683749496517,0.08792603368803253,1.274388331385265,1.2113199303560391,0.06306840102922595,1.3374397364584318,1.1106052008100649,0.22683453564836698,10.6268425,14.255725,-3.6288824,1.9829883718369048,2.489739084659437,-0.5067507128225321,7.6694722175598145,186.7614459991455,6.498610973358154,3.0482072830200195,6.122389316558838
0.30422348610870587,0.18179915002831465,0.12242433608039122,0.41347344169452493,0.46805832864154995,-0.05458488694702501,1.2041473373461693,1.621057876615924,-0.41691053926975474,0.9687671209595088,0.9574940597925016,0.011273061167007215,9.904451,2.7102633,7.194188,1.1388768924027501,1.9155443491208746,-0.7766674567181244,7.040127992630005,187.1413459777832,6.500608921051025,3.0362389087677,6.097453594207764
0.31264527437146566,0.14619874265602528,0.16644653171544038,0.8539890432922939,0.1863526076301879,0.667636435662106,1.2518423759744977,1.253928044762909,-0.0020856687884114322,1.888988159397372,0.8188192606113261,1.0701688987860458,9.136458,8.057765,1.0786934,1.1416703439813753,1.6509951095246171,-0.5093247655432418,8.413458347320557,187.09347009658813,6.5724146366119385,3.0402276515960693,6.102437496185303
0.2607602483717323,0.1818843074356033,0.07887594093612899,0.3706413693488145,0.43504211028589446,-0.06440074093707998,1.4333384197430243,0.9829499404096673,0.450388479333357,1.1073642965435555,3.8439367099931276,-2.736572413449572,20.671736,13.693557,6.978179,1.3860383544576858,1.788718439534767,-0.4026800850770813,6.861638784408569,187.23912525177002,6.497617721557617,3.0521953105926514,6.115893363952637
0.29309169980841737,0.18434012603030384,0.10875157377811354,0.3143751718294038,0.47864116146746793,-0.16426598963806416,1.3258293364654632,1.6245461218370263,-0.2987167853715631,3.503877109605296,1.430512193396292,2.073364916209004,8.8233795,15.455021,-6.6316414,1.2826000247060414,1.109489070700809,0.17311095400523246,6.403863191604614,187.02965235710144,6.580392837524414,3.049204111099243,6.106423854827881
0.27105430828811017,0.18696729872464687,0.0840870095634633,0.43838637795458196,0.5560168290822585,-0.1176304511276765,1.5197263756393904,1.2953171824830343,0.2244091931563561,1.6049626739763925,1.8949531044805965,-0.28999043050420403,38.116432,2.0052176,36.111214,3.897993001210642,2.986515050179169,0.9114779510314728,6.144558429718018,187.26709842681885,6.576404809951782,3.049203872680664,6.13235878944397
0.22524703877333818,0.18353242944662887,0.04171460932670931,0.34796722028886173,0.37187784592252643,-0.023910625633664695,0.9246067479658266,0.9564646384329443,-0.03185789046711762,1.8541833865751705,2.348344717458128,-0.49416133088295755,9.109312,0.7390413,8.370271,0.9384726059291091,0.7349237276752519,0.20354887825385715,6.009920120239258,187.22616291046143,6.627268075942993,3.0382344722747803,6.078502178192139
0.2989905569382475,0.1837927117208799,0.11519784521736759,0.5057938535690607,0.5236278180535054,-0.017833964484444742,2.040669677647896,0.9173202656575266,1.1233494119903693,2.628404574559522,1.6757626146221367,0.9526419599373852,52.571434,11.545323,41.02611,1.4247326804892961,1.6720163193355344,-0.24728363884623827,8.25295376777649,187.11047768592834,6.57740044593811,3.051196575164795,6.134356260299683
0.2966821441772601,0.1647550712179501,0.13192707295930997,0.35266085306774664,0.27034642802489484,0.0823144250428518,1.0341474665285693,1.2854922761255372,-0.2513448095969679,0.5721440688481735,2.0581025423323647,-1.485958473484191,5.004078,2.2711678,2.7329102,1.9773044533467847,0.881341794738429,1.0959626586083557,6.881103754043579,187.12144088745117,6.543492794036865,3.0521957874298096,6.11840033531189
0.2815804027656204,0.16579476994959627,0.11578563281602414,0.17258846138293443,0.15652287563178105,0.016065585751153383,1.1970025607217958,0.8532546490646591,0.3437479116571367,0.7059915293488979,0.8764455962299399,-0.17045406688104203,17.907948,3.4399357,14.468012,2.7248995921307797,2.8078761097726934,-0.08297651764191372,6.5415332317352295,187.18028450012207,6.551469802856445,3.043217897415161,6.121387958526611
0.33892344291835225,0.18791424204314813,0.1510092008752041,0.9870126127410603,0.4693758547241362,0.5176367580169241,1.9215985821891488,1.0980470894101664,0.8235514927789824,2.508922267418431,0.9672301794603392,1.5416920879580918,5.763809,1.3735285,4.3902807,1.1698759311854046,0.8849920358294865,0.28488389535591807,6.6737730503082275,187.17031359672546,6.478667497634888,3.042222023010254,6.119391918182373
0.32398368442908854,0.17312853365607642,0.15085515077301212,0.42867289016110754,0.6507769359412815,-0.22210404578017395,1.6512574487101477,1.355778413385294,0.29547903532485376,2.318776747720632,1.63189599442019,0.6868807533004417,17.730728,1.1832142,16.547514,3.290656002405523,2.100169131174323,1.1904868712312,6.649206876754761,187.12846159934998,6.585379600524902,3.0531933307647705,6.119394779205322
0.3267950028646738,0.16732929686818984,0.15946570599648394,0.45794034824142593,0.391181977119354,0.06675837112207195,1.2383829855793163,1.075518920157038,0.16286406542227816,0.8416570435110844,2.079324526075207,-1.2376674825641227,31.607792,5.7764397,25.831352,3.4099924703553373,3.9390195869735782,-0.529027116618241,7.180380344390869,187.08752989768982,6.522546768188477,3.0462119579315186,6.117397785186768
0.2391857713523478,0.15245863806758198,0.08672713328476583,0.6427953870310323,0.31979869205889644,0.3229966949721359,1.2825000999255454,0.7476135868480948,0.5348865130774506,1.3333514842419338,2.0387186950050387,-0.7053672107631048,33.048874,0.84248734,32.206387,1.424293107935926,1.058359512150005,0.3659335957859211,6.860644340515137,187.10851979255676,6.649209260940552,3.0382328033447266,6.1183998584747314
0.31757389187919927,0.18519059907079077,0.1323832928084085,0.9578163394035195,0.4032391326516909,0.5545772067518286,2.1357967855799553,0.9959431912862066,1.1398535942937489,0.5489253150329793,0.225357541005068,0.32356777402791126,1.5284948,10.176537,-8.648042,4.496358669765398,1.3909754553682547,3.105383214397143,7.252447605133057,187.1932418346405,6.516564846038818,3.0362398624420166,6.128370046615601
0.223895774769502,0.1800056719959017,0.04389010277360031,0.7050967775449141,0.4366518924837617,0.2684448850611524,1.6658620847069907,1.4978071544012994,0.1680549303056913,0.9996035895682057,2.2218081887841983,-1.2222045992159924,2.1480207,13.368243,-11.220222,1.45929322064943,1.6213723950207695,-0.16207917437133945,6.322132110595703,186.95193696022034,6.282190322875977,3.047208309173584,6.10243821144104
0.25530987119518433,0.1805963919341363,0.07471347926104804,0.4222649040165445,0.48265112439590696,-0.060386220379362476,1.0524460238543432,0.9868859096670178,0.06556011418732532,2.622361050631821,1.7998876407576803,0.8224734098741409,1.1379185,4.7639837,-3.6260653,1.065705971308553,1.8411221257940462,-0.7754161544854932,6.629303693771362,186.9738335609436,6.509582996368408,2.9963443279266357,6.076507806777954
0.3152567399730374,0.1842799636425491,0.1309767763304883,0.7499965600311226,0.2758804554533753,0.4741161045777473,1.8748944229148905,1.341557380397855,0.5333370425170354,1.8698783596574102,3.679983978098481,-1.8101056184410707,28.610935,3.7738552,24.83708,1.0646163429705755,0.910784004312705,0.1538323386578705,11.443384408950806,185.7112123966217,6.54448938369751,3.041226387023926,6.111417293548584
0.22835158346844442,0.16570316123943354,0.06264842222901087,0.5679169428181445,0.6708494203303472,-0.10293247751220269,1.1074214264832374,1.5055089748155288,-0.39808754833229143,5.280477676365907,5.927468340003165,-0.6469906636372587,11.060747,1.8490229,9.211724,1.7696794812652135,5.708168818144439,-3.9384893368792255,7.666041135787964,187.02569580078125,6.579395055770874,3.039231538772583,6.110379695892334
0.2853455092422729,0.1684543289406294,0.11689118030164353,0.43488840945302143,0.3295936688313958,0.10529474062162564,1.1516936536101272,1.0819525200660458,0.0697411335440814,2.8744953763752785,0.9231539190121848,1.9513414573630938,34.036156,6.894618,27.141537,1.5345510034353351,1.2371976694298386,0.2973533340054966,6.234315395355225,187.32689118385315,6.621282577514648,3.0551862716674805,6.118398904800415
0.27967247943700985,0.19244215491109687,0.08723032452591298,0.27967061887990785,0.4487114494034637,-0.16904083052355584,1.646669573137574,1.2883897815308545,0.3582797916067195,1.6442028504488069,0.9101559569293657,0.7340468935194412,17.445148,31.115425,-13.670277,1.040638325753367,2.4378534350463124,-1.3972151092929455,6.3519980907440186,187.19320440292358,6.581390142440796,3.044217348098755,6.1104209423065186
0.2732775235873157,0.18044441587715898,0.09283310771015674,0.3825463547252709,0.5390973677894715,-0.1565510130642006,1.146147097123939,0.9354960512288042,0.21065104589513473,1.0675527131782818,5.935036751188835,-4.867484038010553,2.5454292,13.811656,-11.266227,1.285051448880011,1.7556548054553736,-0.47060335657536245,6.304215669631958,187.12243795394897,6.612308740615845,3.02626633644104,6.10343599319458
0.2907961709946557,0.1455006304568917,0.145295540537764,0.5350037129614856,0.28954571859979,0.24545799436169563,1.1753838026026793,1.0064812140400763,0.16890258856260298,1.494031900390627,1.7645250236469812,-0.2704931232563541,15.391999,9.855346,5.5366535,1.041536927429127,1.9868711324471016,-0.9453342050179745,6.80283260345459,187.24609899520874,6.56942343711853,3.039229154586792,6.109422206878662
0.3076031834968992,0.14013420016175787,0.16746898333514132,0.4436043996052019,0.5326693763725919,-0.08906497676739,1.7366655909056419,1.7781682571643607,-0.04150266625871879,1.656570297218956,5.366638325951664,-3.710068028732708,19.449453,1.3563375,18.093117,1.7479294689998521,1.3143248398594363,0.43360462914041586,7.9612061977386475,187.03367161750793,6.609316349029541,3.052194118499756,6.120392084121704
0.2671771102848738,0.16149084542119324,0.10568626486368055,0.4140444537545673,0.42809734073584704,-0.014052886981279766,0.9941889084472463,1.0843903963432313,-0.09020148789598503,0.6594951182319684,4.170688361021703,-3.511193242789735,12.325152,11.227256,1.0978966,1.3519119029392712,2.480999802732705,-1.1290878997934337,6.239352226257324,187.22914934158325,6.613306283950806,3.0531935691833496,6.1193952560424805
0.2861824305476893,0.18116729686448407,0.10501513368320525,0.4615508589978821,0.24065715576895327,0.22089370322892884,1.3470761833880622,1.582792991015846,-0.2357168076277838,1.654397742704752,1.5820636314056808,0.07233411129907119,48.732517,10.301094,38.431423,2.6306196215344824,0.9184518645432791,1.7121677569912033,6.317647933959961,187.2510895729065,6.631258487701416,3.0332465171813965,6.105432510375977
0.3051462611855054,0.20027136945412696,0.10487489173137846,0.4799731489997102,0.37928302061426744,0.10069012838544278,1.4377879704663596,0.9951444769183329,0.4426434935480268,1.3038237260682122,0.9086758000687172,0.395147925999495,4.749357,2.3093128,2.4400444,1.6898272228663926,1.6078487990196073,0.08197842384678533,6.302175283432007,187.32684874534607,6.672147750854492,3.051196575164795,6.12338662147522
0.2917007888350381,0.15787333983830637,0.1338274489967317,0.3322488269934477,0.30278648736056585,0.029462339632881862,0.8796284701699336,1.226520483316692,-0.34689201314675844,0.6137926590255252,0.3489131391010871,0.26487951992443803,2.947957,8.411692,-5.4637346,3.792452862993195,1.0369311726319994,2.7555216903611957,5.745626926422119,187.17226719856262,6.497615337371826,3.030255079269409,6.11042046546936
0.3136944519008822,0.16815726898600758,0.1455371829148746,0.6639663603713056,0.535757859632853,0.12820850073845258,1.144024662616332,1.1404721977593049,0.0035524648570270934,1.314803873418186,1.056235119488612,0.258568753929574,24.7109,10.439716,14.271183,1.8251464961559536,1.0178232588994902,0.8073232372564634,8.738656759262085,186.3564829826355,6.378933429718018,3.0093114376068115,6.013678073883057
0.34321294925615176,0.1658378917502739,0.17737505750587784,0.36973400116159943,0.2998151938290466,0.06991880733255285,0.8681556889709914,1.0066182663645664,-0.13846257739357504,1.0061087398727908,2.7744036377485597,-1.7682948978757689,29.083134,3.5438766,25.539257,2.717461054177022,3.9889171365159344,-1.2714560823389123,8.731244564056396,187.25608277320862,6.637242078781128,3.045214891433716,6.118397951126099
0.28392459082813337,0.17704372400735,0.10688086682078338,0.3871427798282439,0.2674185467056952,0.1197242331225487,1.1622125253358178,1.4371890947250059,-0.27497656938918813,1.4728744704304901,3.6763944910783617,-2.2035200206478716,4.2385855,2.1679115,2.070674,0.8978310673893801,1.7759913821034,-0.8781603147140198,7.548878908157349,187.31197333335876,6.664167165756226,3.0551888942718506,6.1223835945129395
0.3048253500038861,0.17011146888951917,0.13471388111436694,0.9005382746957699,0.5603130641587639,0.34022521053700594,1.7733195361043796,1.1688197525211115,0.6044997835832682,2.7880046988336495,3.6529372397519935,-0.8649325409183439,2.1438303,5.5378895,-3.3940592,1.4012562086699096,1.8355439260706645,-0.4342877174007549,5.687779188156128,187.3448395729065,6.655194282531738,3.055187225341797,6.13036847114563
0.3178453988106055,0.21322013092412334,0.10462526788648213,0.5324888144165336,0.517757663221952,0.014731151194581571,1.3034366548550564,1.2975970435493236,0.00583961130573285,1.646804925249489,3.0419664386776084,-1.3951615134281194,21.133223,5.7170725,15.41615,1.1695049348463042,1.0654858663654114,0.10401906848089282,5.877272605895996,187.24511003494263,6.559450149536133,3.051197052001953,6.095458984375
0.2982313395298274,0.17516403468715416,0.12306730484267323,0.19158933791709437,0.25679353052377996,-0.06520419260668558,1.084745509097651,1.2913489055513268,-0.20660339645367576,2.6348294095483005,3.4831557931533954,-0.8483263836050949,23.43771,2.9289436,20.508766,1.388794231974837,1.7445969696173171,-0.35580273764248016,6.702104806900024,187.29302597045898,6.636242151260376,3.046212911605835,6.12338399887085
0.28726005757974754,0.17559243015143078,0.11166762742831676,0.9808086984853833,0.5517253489240617,0.42908334956132166,1.8971286943445795,1.2114398107682283,0.6856888835763513,2.1663788526029495,1.0010858587987428,1.1652929938042067,15.144451,11.734992,3.409459,0.6427752536428304,1.6543743237808801,-1.0115990701380497,6.082722902297974,187.123393535614,6.448746681213379,3.0502007007598877,6.102439641952515
0.3381798746957875,0.18639621086821223,0.15178366382757524,0.3722000961642868,0.23927162228994392,0.13292847387434287,1.4170131222566875,0.776069582960968,0.6409435392957196,1.9026664887460394,0.6840608250567514,1.2186056636892881,27.825796,10.470674,17.355122,1.425205462534628,1.5342576029562758,-0.10905214042164779,9.88056230545044,187.07060027122498,6.426804542541504,3.0212793350219727,6.088479518890381
0.29332932817265767,0.18557150714071785,0.10775782103193982,0.37742540580529205,0.22554673655336765,0.1518786692519244,1.0958578936075505,1.0205145634082249,0.0753433301993256,1.935969070591233,1.923750474925702,0.012218595665530962,7.3935375,4.4350033,2.9585342,4.084827492334631,1.8096289565970718,2.275198535737559,9.5655517578125,187.01970267295837,6.563438892364502,3.02925705909729,6.018664836883545
