model_performance_random,model_performance_compressed,wd_random,wd_compressed,wd_diff,mmd_linear_random,mmd_linear_compressed,mmd_linear_diff,mmd_gaussian_random,mmd_gaussian_compressed,mmd_gaussian_diff,svi_random,svi_compressed,svi_diff,sv_wd_random,sv_wd_compressed,sv_wd_diff,pvi_random,pvi_compressed,pvi_diff,pdp_random,pdp_compressed,pdp_diff,ale_random,ale_compressed,ale_diff,time_kt,time_sv_diff,time_pvi_diff,time_pdp_diff,time_ale_diff
0.8621444201312911,0.8959922430510667,0.48935003677414485,0.2559596374228491,0.23339039935129574,0.0155342834133005,0.00013787260545816785,0.01539641080784233,0.00013680299545093533,5.761490834865768e-06,0.00013104150461606956,0.11419851125395189,0.20894287878292392,-0.09474436752897203,0.04135946599924128,0.038633338000781066,0.002726127998460212,0.24370708520005957,0.26779587379865566,-0.02408878859859609,0.56900746,0.53022885,0.038778603,0.6323473288019802,0.4641428349739261,0.16820449382805408,7.6164844036102295,281.59680438041687,16.14580774307251,2.9531431198120117,6.951929569244385
0.893185618729097,0.8975294985250738,0.5254204720492531,0.26565739691667756,0.25976307513257557,0.02090716778874342,0.00012205806965963567,0.02078510971908378,0.00019687503117848948,4.081909329212152e-06,0.00019279312184927733,0.17243031802632494,0.26143225475707965,-0.08900193673075471,0.05295749089406791,0.050054657019641284,0.002902833874426629,0.4300963014643766,0.2894374333512386,0.140658868113138,0.2365438,0.22697523,0.009568572,0.339028937923295,0.3971954120412496,-0.05816647411795456,7.737628221511841,281.57646203041077,16.163711071014404,2.9368927478790283,6.946589231491089
0.8648028673835126,0.8962058617996465,0.4434040123616862,0.32328832153868,0.12011569082300622,0.019233731696721382,8.590023487063149e-05,0.01914783146185075,0.0001714205089755616,6.389409230367349e-06,0.00016503109974519425,0.19393388735217404,0.1664577799779557,0.02747610737421835,0.06204366872993408,0.07002180365905226,-0.007978134929118183,0.32504322285012355,0.20716681654017788,0.11787640630994567,0.85938966,0.25085595,0.60853374,0.7230871145287412,0.327077549132773,0.3960095653959682,7.938833236694336,281.40970396995544,16.395155906677246,2.959258794784546,6.963467597961426
0.8565800865800866,0.8811468165588433,0.6389842276054447,0.2904370414742447,0.3485471861312,0.04358463087515662,0.00033628743279062257,0.043248343442366,0.00038355124616140657,5.286557444250661e-06,0.0003782646887171559,0.09174822178437542,0.1858549175719101,-0.0941066957875347,0.03587498983485009,0.06671704847416027,-0.03084205863931018,0.4525664320841536,0.23984192381842506,0.21272450826572853,0.63250935,0.13656147,0.4959479,0.6029893721846077,0.16452778592484824,0.43846158625975945,8.036595582962036,281.759334564209,16.194718837738037,2.9607458114624023,6.940228700637817
0.8816002949852506,0.887661331956634,0.517097149406134,0.361476641197485,0.15562050820864903,0.03850901430164362,0.0003456020880332261,0.038163412213610394,0.00033306449268399874,6.744460342433811e-06,0.0003263200323415649,0.22467583362040336,0.22007070407209703,0.00460512954830633,0.04132620208577597,0.060932110729851885,-0.019605908644075916,0.40528814662378787,0.29178955287736086,0.11349859374642701,0.96463025,0.2557417,0.70888853,0.9973308969050695,0.2618810211207699,0.7354498757842995,7.640552997589111,281.63003516197205,16.233617305755615,2.9590325355529785,6.942912817001343
0.8803896103896103,0.8900413074712644,0.4146205853588916,0.3254360904774915,0.08918449488140012,0.015661264176672886,0.003454047428717961,0.012207216747954925,0.00012154731255509255,1.5144634845754013e-05,0.00010640267770933853,0.13334856051438934,0.16843102152081246,-0.03508246100642312,0.04730004538645563,0.04184316925640745,0.00545687613004818,0.2795543854181679,0.21890147751517453,0.06065290790299338,0.49815154,1.2790625,-0.78091097,0.5446277363277992,1.2270535084369407,-0.6824257721091416,7.6336517333984375,281.4113082885742,16.316802263259888,2.9584286212921143,6.967411279678345
0.9088449337562978,0.877980922098569,0.35704623476853997,0.2842222198730736,0.07282401489546636,0.009884999169484564,0.0003128489456893197,0.009572150223795244,8.184237374297965e-05,6.387997916190713e-06,7.545437582678893e-05,0.17002696494644132,0.12417851731030105,0.045848447636140266,0.04602952087448218,0.06146500419792954,-0.015435483323447359,0.5428657124805494,0.25945858949947587,0.2834071229810735,0.15689635,0.5494775,-0.39258116,0.2915387977725853,0.4891812120053358,-0.19764241423275053,7.8831727504730225,281.36269521713257,16.26618218421936,2.958995819091797,6.941363334655762
0.8465372786085481,0.8884587813620072,0.57042132847411,0.31946138011060815,0.25095994836350183,0.035687130304550556,0.0008800917429972045,0.03480703856155335,0.0002702276793922209,1.1636449918306369e-05,0.00025859122947391455,0.2080583467816105,0.16870003728232041,0.03935830949929009,0.0426882960184495,0.07115008265497486,-0.028461786636525356,0.24444507965935403,0.5509527098374831,-0.3065076301781291,0.5665579,1.2093389,-0.642781,0.5766987159618108,1.1846595651427396,-0.6079608491809289,7.531987190246582,281.8168520927429,16.22426986694336,2.9575774669647217,6.960962533950806
0.858887271551027,0.8326299604148264,0.5171001887341885,0.2945107727798437,0.22258941595434478,0.025528956858157613,0.0003588103620400463,0.025170146496117568,0.00023278420185923743,5.5505867870842e-06,0.00022723361507215323,0.1232914847070842,0.1535966383366688,-0.030305153629584608,0.04180613281460353,0.053122754997808684,-0.01131662218320515,0.24636885726147373,0.2729509022170896,-0.02658204495561589,0.20994765,0.25606906,-0.04612142,0.1776673049982323,0.25378555785230006,-0.07611825285406776,4.729646921157837,282.58239555358887,14.441534042358398,2.9116392135620117,6.760725975036621
0.8533412388392858,0.8568132086731649,0.40150340644646093,0.3011273151404457,0.10037609130601521,0.019534994139208974,0.00040574437675108886,0.019129249762457886,0.00018039572617478683,7.577798023294946e-06,0.00017281792815149188,0.11231165243962746,0.15334122734341155,-0.04102957490378409,0.08037418632580128,0.03513688778182363,0.04523729854397764,0.08593950553861673,0.11043083557569222,-0.024491330037075487,0.35422063,1.2963271,-0.9421065,0.41462323212131247,1.2422160963780562,-0.8275928642567437,8.037445068359375,280.74180006980896,16.350783586502075,2.9573540687561035,6.956462621688843
